departure,return,price,departure_airport,arrival_airport,trip_days,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry,route,price_yesterday,price_change_percent,Round_Trip_Link
2026-04-14,2026-04-29,3004,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-14&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-28,3004,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-13&inboundDate=2026-04-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-12,2026-04-28,3004,BER,BKK,16,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-12&inboundDate=2026-04-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-29,3004,BER,BKK,16,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-13&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-27,3004,BER,BKK,14,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,2789.0,7.71,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-13&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-12,2026-04-23,3004,BER,BKK,11,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-12&inboundDate=2026-04-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-15,2026-04-29,3004,BER,BKK,14,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,2966.0,1.28,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-15&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-12,2026-04-27,3004,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,2789.0,7.71,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-12&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-12,2653,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-27&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-13,2653,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-28&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-12,2653,BER,BKK,14,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-28&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-29,2026-05-12,2653,BER,BKK,13,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-29&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-29,2026-05-14,2653,BER,BKK,15,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-29&inboundDate=2026-05-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-13,2653,BER,BKK,16,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-27&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-26,2026-05-12,2653,BER,BKK,16,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-26&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-29,2026-05-13,2653,BER,BKK,14,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-29&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-14,2653,BER,BKK,16,Berlin,Niemcy,Bangkok,Tajlandia,BER - BKK,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=bkk&outboundDate=2026-04-28&inboundDate=2026-05-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-24,2496,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-09&inboundDate=2025-12-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-20,2665,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-09&inboundDate=2025-12-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-23,2665,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-08&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-20,2665,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-08&inboundDate=2025-12-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-23,2665,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-09&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-19,2707,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-09&inboundDate=2025-12-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-19,2707,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2754.0,-1.71,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-08&inboundDate=2025-12-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-11,2025-12-24,2750,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2924.0,-5.95,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2025-12-11&inboundDate=2025-12-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-27,2834,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3009.0,-5.82,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-15&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-27,2834,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-13&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-09,2026-01-23,2877,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-09&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-23,2877,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2966.0,-3.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-13&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-08,2026-01-23,2877,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-08&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-27,2919,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3214.0,-9.18,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-14&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-27,2919,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-12&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-25,2928,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-11&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-08,2026-01-22,2928,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-08&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-25,2928,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-13&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-23,2961,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2966.0,-0.17,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-12&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-09,2026-01-22,3004,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3093.0,-2.88,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-09&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-25,3055,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-15&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-25,3055,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-14&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-29,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-14&inboundDate=2026-01-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-29,3055,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-15&inboundDate=2026-01-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-07,2026-01-22,3088,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-07&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-22,3088,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3093.0,-0.16,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-12&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-03,2792,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2839.0,-1.66,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-21&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-27,2026-02-10,2792,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-27&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-22,2026-02-03,2792,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2839.0,-1.66,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-22&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-03,2877,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,2924.0,-1.61,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-23&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-10,2877,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-26&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-24,2026-02-03,2928,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3061.0,-4.34,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-24&inboundDate=2026-02-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-03,2026-02-13,3055,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-03&inboundDate=2026-02-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-30,2026-02-09,3055,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-30&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-04,3055,BER,CMB,10,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3061.0,-0.2,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-25&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-09,3055,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-26&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-29,2026-02-13,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-29&inboundDate=2026-02-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-09,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-25&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-27,2026-02-09,3055,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3062.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-27&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-24,2026-02-04,3055,BER,CMB,11,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3061.0,-0.2,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-24&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-29,2026-02-10,3130,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-29&inboundDate=2026-02-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-19,2026-02-02,3187,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-01-19&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-23,2026-03-10,3016,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-23&inboundDate=2026-03-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-24,2026-03-10,3046,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-24&inboundDate=2026-03-10&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-24,2026-03-11,3046,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-24&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-11,2026-03-24,3055,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-11&inboundDate=2026-03-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-25,3055,BER,CMB,13,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-12&inboundDate=2026-03-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-02,2026-03-14,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-02&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-16,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-04&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-20,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-05&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-18,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-03&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-09,2026-03-21,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-09&inboundDate=2026-03-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-19,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-07&inboundDate=2026-03-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-18,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3061.0,-0.2,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-06&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-08,2026-03-20,3055,BER,CMB,12,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,3062.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-08&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-27,2026-03-14,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-27&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-16,3055,BER,CMB,15,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-01&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-28,2026-03-14,3055,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-02-28&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-21,3055,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-07&inboundDate=2026-03-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-20,3055,BER,CMB,14,Berlin,Niemcy,Colombo,Sri Lanka,BER - CMB,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=cmb&outboundDate=2026-03-06&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
