Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Total Price,IATA_Departure,IATA_Destination,IATA_Return,AvgPrice,z_score,price_yesterday,price_change_percent
Poznan,Glasgow,Scotland,Gdansk,2025-08-27,2025-08-29,2,1406.0,POZ,GLA,GDN,1232.2857142857142,0.8589062871681081,,0.0
Poznan,Glasgow,Scotland,Gdansk,2025-08-26,2025-08-29,3,1406.0,POZ,GLA,GDN,1232.2857142857142,0.8589062871681081,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-09,2025-11-15,6,1408.0,POZ,AYT,KRK,1321.857142857143,0.986375739007198,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-08,2025-11-15,7,1408.0,POZ,AYT,KRK,1321.857142857143,0.986375739007198,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-16,2025-10-18,2,1408.0,POZ,AYT,WAW,1386.4560669456066,0.2717027764090598,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-15,2025-10-18,3,1408.0,POZ,AYT,WAW,1386.4560669456066,0.2717027764090598,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-09,2025-11-13,4,1409.0,POZ,AYT,WAW,1321.857142857143,0.9978262036391223,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-08,2025-11-12,4,1409.0,POZ,AYT,WAW,1321.857142857143,0.9978262036391223,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-09,2025-11-12,3,1409.0,POZ,AYT,WAW,1321.857142857143,0.9978262036391223,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-08,2025-11-13,5,1409.0,POZ,AYT,WAW,1321.857142857143,0.9978262036391223,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-25,2025-08-30,5,1409.0,POZ,GLA,KRK,1232.2857142857142,0.8737393727195311,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-14,2025-10-18,4,1410.0,POZ,AYT,KRK,1386.4560669456066,0.29692591238177884,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-14,2025-10-21,7,1410.0,POZ,AYT,WAW,1386.4560669456066,0.29692591238177884,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-07,2025-10-09,2,1410.0,POZ,AYT,WAW,1386.4560669456066,0.29692591238177884,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-30,2025-10-04,4,1410.0,POZ,AYT,WAW,1290.915857605178,1.3041114787118229,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-14,2025-10-16,2,1410.0,POZ,AYT,WAW,1386.4560669456066,0.29692591238177884,,0.0
Poznan,Glasgow,Scotland,Gdansk,2025-08-28,2025-08-31,3,1410.0,POZ,GLA,GDN,1232.2857142857142,0.8786837345700054,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-15,2025-11-18,3,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-14,2025-11-17,3,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-14,2025-11-18,4,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-15,2025-11-17,2,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-17,2025-11-24,7,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-16,2025-11-18,2,1411.0,POZ,AYT,WAW,1321.857142857143,1.020727132902971,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-29,2025-10-01,2,1411.0,POZ,AYT,WAW,1290.915857605178,1.315062655354537,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-23,2025-11-29,6,1412.0,POZ,AYT,KRK,1321.857142857143,1.0321775975348955,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-18,2025-10-20,2,1412.0,POZ,AYT,KRK,1386.4560669456066,0.3221490483544978,,0.0
Poznan,Antalya,Turkey,Krakow,2025-09-29,2025-10-04,5,1412.0,POZ,AYT,KRK,1290.915857605178,1.3260138319972512,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-22,2025-11-29,7,1412.0,POZ,AYT,KRK,1321.857142857143,1.0321775975348955,,0.0
Poznan,Antalya,Turkey,Krakow,2025-09-28,2025-10-05,7,1414.0,POZ,AYT,KRK,1290.915857605178,1.3479161852826795,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-07,2025-10-12,5,1415.0,POZ,AYT,KRK,1386.4560669456066,0.3599837523135763,,0.0
Poznan,Izmir,Turkey,Warsaw,2025-08-24,2025-08-26,2,1418.0,POZ,ADB,WAW,1573.525179856115,-0.6580757136212612,,0.0
Poznan,Izmir,Turkey,Warsaw,2025-08-23,2025-08-26,3,1418.0,POZ,ADB,WAW,1573.525179856115,-0.6580757136212612,,0.0
Poznan,Izmir,Turkey,Warsaw,2025-08-22,2025-08-26,4,1418.0,POZ,ADB,WAW,1573.525179856115,-0.6580757136212612,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-19,2025-08-21,2,1419.0,POZ,GLA,KRK,1232.2857142857142,0.923182991224274,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-20,2025-08-24,4,1419.0,POZ,GLA,KRK,1232.2857142857142,0.923182991224274,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-19,2025-08-24,5,1419.0,POZ,GLA,KRK,1232.2857142857142,0.923182991224274,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-09,2025-10-11,2,1420.0,POZ,AYT,KRK,1386.4560669456066,0.4230415922453738,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-08,2025-10-11,3,1420.0,POZ,AYT,KRK,1386.4560669456066,0.4230415922453738,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-02,2025-11-04,2,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-19,2025-10-21,2,1421.0,POZ,AYT,KRK,1386.4560669456066,0.4356531602317333,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-01,2025-10-04,3,1421.0,POZ,AYT,KRK,1386.4560669456066,0.4356531602317333,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-14,2025-10-20,6,1421.0,POZ,AYT,WAW,1386.4560669456066,0.4356531602317333,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-23,2025-11-25,2,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-01,2025-11-03,2,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-01,2025-11-04,3,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-22,2025-11-25,3,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-22,2025-11-24,2,1421.0,POZ,AYT,WAW,1321.857142857143,1.1352317792222146,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-26,2025-10-29,3,1422.0,POZ,AYT,WAW,1386.4560669456066,0.44826472821809277,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-27,2025-10-29,2,1422.0,POZ,AYT,WAW,1386.4560669456066,0.44826472821809277,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-23,2025-10-29,6,1422.0,POZ,AYT,WAW,1386.4560669456066,0.44826472821809277,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-24,2025-10-29,5,1422.0,POZ,AYT,WAW,1386.4560669456066,0.44826472821809277,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-20,2025-08-27,7,1423.0,POZ,GLA,WAW,1232.2857142857142,0.9429604386261713,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-29,2025-10-06,7,1424.0,POZ,AYT,WAW,1290.915857605178,1.4574279517098212,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-18,2025-10-22,4,1424.0,POZ,AYT,WAW,1386.4560669456066,0.47348786419081174,,0.0
Poznan,Antalya,Turkey,Gdansk,2025-09-28,2025-10-05,7,1425.0,POZ,AYT,GDN,1290.915857605178,1.4683791283525354,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-15,2025-10-19,4,1426.0,POZ,AYT,KRK,1386.4560669456066,0.49871100016353076,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-19,2025-08-26,7,1426.0,POZ,GLA,POZ,1232.2857142857142,0.9577935241775942,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-17,2025-10-19,2,1426.0,POZ,AYT,KRK,1386.4560669456066,0.49871100016353076,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-16,2025-10-19,3,1426.0,POZ,AYT,KRK,1386.4560669456066,0.49871100016353076,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-20,2025-08-26,6,1426.0,POZ,GLA,POZ,1232.2857142857142,0.9577935241775942,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-20,2025-08-27,7,1426.0,POZ,GLA,POZ,1232.2857142857142,0.9577935241775942,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-22,2025-10-29,7,1427.0,POZ,AYT,KRK,1386.4560669456066,0.5113225681498903,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-21,2025-08-26,5,1427.0,POZ,GLA,KRK,1232.2857142857142,0.9627378860280685,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-22,2025-10-27,5,1427.0,POZ,AYT,KRK,1386.4560669456066,0.5113225681498903,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-21,2025-10-27,6,1427.0,POZ,AYT,KRK,1386.4560669456066,0.5113225681498903,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-23,2025-08-26,3,1427.0,POZ,GLA,KRK,1232.2857142857142,0.9627378860280685,,0.0
Poznan,Glasgow,Scotland,Katowice,2025-08-22,2025-08-27,5,1429.0,POZ,GLA,KTW,1232.2857142857142,0.9726266097290172,,0.0
Poznan,Glasgow,Scotland,Katowice,2025-08-22,2025-08-28,6,1429.0,POZ,GLA,KTW,1232.2857142857142,0.9726266097290172,,0.0
Poznan,Glasgow,Scotland,Katowice,2025-08-22,2025-08-26,4,1429.0,POZ,GLA,KTW,1232.2857142857142,0.9726266097290172,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-17,2025-10-21,4,1429.0,POZ,AYT,KRK,1386.4560669456066,0.5365457041226093,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-16,2025-10-21,5,1429.0,POZ,AYT,KRK,1386.4560669456066,0.5365457041226093,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-15,2025-10-21,6,1429.0,POZ,AYT,KRK,1386.4560669456066,0.5365457041226093,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-17,2025-11-20,3,1432.0,POZ,AYT,WAW,1321.857142857143,1.2611868901733827,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-22,2025-08-24,2,1432.0,POZ,GLA,POZ,1232.2857142857142,0.9874596952804401,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-15,2025-11-20,5,1432.0,POZ,AYT,WAW,1321.857142857143,1.2611868901733827,,0.0
Poznan,Izmir,Turkey,Krakow,2025-08-27,2025-08-30,3,1432.0,POZ,ADB,KRK,1573.525179856115,-0.5988373317771046,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-14,2025-11-20,6,1432.0,POZ,AYT,WAW,1321.857142857143,1.2611868901733827,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-16,2025-11-20,4,1432.0,POZ,AYT,WAW,1321.857142857143,1.2611868901733827,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-01,2025-10-06,5,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-01,2025-10-07,6,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-09,2025-10-13,4,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-09,2025-10-14,5,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-08,2025-10-13,5,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-08,2025-10-14,6,1433.0,POZ,AYT,WAW,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-02,2025-11-07,5,1433.0,POZ,AYT,KRK,1321.857142857143,1.272637354805307,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-01,2025-11-07,6,1433.0,POZ,AYT,KRK,1321.857142857143,1.272637354805307,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-29,2025-11-02,4,1433.0,POZ,AYT,KRK,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-30,2025-11-02,3,1433.0,POZ,AYT,KRK,1386.4560669456066,0.5869919760680472,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-02,2025-11-09,7,1434.0,POZ,AYT,KRK,1321.857142857143,1.2840878194372314,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-09-29,2025-10-05,6,1434.0,POZ,AYT,WRO,1290.915857605178,1.5669397181369629,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-09-29,2025-10-06,7,1434.0,POZ,AYT,WRO,1290.915857605178,1.5669397181369629,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-10-18,2025-10-20,2,1434.0,POZ,AYT,WRO,1386.4560669456066,0.5996035440544067,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-08-27,2025-08-30,3,1435.0,POZ,GLA,WRO,1232.2857142857142,1.002292780831863,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-08-26,2025-08-30,4,1435.0,POZ,GLA,WRO,1232.2857142857142,1.002292780831863,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-08-26,2025-08-28,2,1435.0,POZ,GLA,WRO,1232.2857142857142,1.002292780831863,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-28,2025-11-02,5,1436.0,POZ,AYT,KRK,1386.4560669456066,0.6248266800271257,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-27,2025-11-02,6,1436.0,POZ,AYT,KRK,1386.4560669456066,0.6248266800271257,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-26,2025-11-02,7,1436.0,POZ,AYT,KRK,1386.4560669456066,0.6248266800271257,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-31,2025-11-02,2,1436.0,POZ,AYT,KRK,1386.4560669456066,0.6248266800271257,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-26,2025-08-29,3,1437.0,POZ,GLA,WAW,1232.2857142857142,1.0121815045328115,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-27,2025-08-29,2,1437.0,POZ,GLA,WAW,1232.2857142857142,1.0121815045328115,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-01,2025-10-08,7,1439.0,POZ,AYT,WAW,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-03,2025-10-06,3,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-02,2025-10-06,4,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-12,2025-10-16,4,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-10,2025-10-13,3,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-10,2025-10-16,6,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-03,2025-10-09,6,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-02,2025-10-09,7,1439.0,POZ,AYT,KRK,1386.4560669456066,0.6626613839862042,,0.0
Poznan,Antalya,Turkey,Krakow,2025-09-25,2025-10-01,6,1440.0,POZ,AYT,KRK,1290.915857605178,1.6326467779932479,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-21,2025-10-24,3,1440.0,POZ,AYT,KRK,1386.4560669456066,0.6752729519725637,,0.0
Poznan,Antalya,Turkey,Krakow,2025-09-24,2025-10-01,7,1440.0,POZ,AYT,KRK,1290.915857605178,1.6326467779932479,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-22,2025-10-24,2,1440.0,POZ,AYT,KRK,1386.4560669456066,0.6752729519725637,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-10,2025-08-16,6,1440.0,POZ,GLA,KRK,1232.2857142857142,1.0270145900842345,,0.0
Poznan,Glasgow,Scotland,Gdansk,2025-08-20,2025-08-27,7,1441.0,POZ,GLA,GDN,1232.2857142857142,1.0319589519347088,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-10-01,2025-10-06,5,1443.0,POZ,AYT,WRO,1386.4560669456066,0.7131076559316422,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-10-08,2025-10-13,5,1443.0,POZ,AYT,WRO,1386.4560669456066,0.7131076559316422,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-10-01,2025-10-05,4,1443.0,POZ,AYT,WRO,1386.4560669456066,0.7131076559316422,,0.0
Poznan,Antalya,Turkey,Wroclaw,2025-10-09,2025-10-13,4,1443.0,POZ,AYT,WRO,1386.4560669456066,0.7131076559316422,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-27,2025-10-04,7,1444.0,POZ,AYT,WAW,1290.915857605178,1.6764514845641045,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-15,2025-11-20,5,1445.0,POZ,AYT,KRK,1321.857142857143,1.4100429303883992,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-17,2025-11-20,3,1445.0,POZ,AYT,KRK,1321.857142857143,1.4100429303883992,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-16,2025-11-20,4,1445.0,POZ,AYT,KRK,1321.857142857143,1.4100429303883992,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-14,2025-11-20,6,1445.0,POZ,AYT,KRK,1321.857142857143,1.4100429303883992,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-10,2025-11-14,4,1446.0,POZ,AYT,KRK,1321.857142857143,1.4214933950203237,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-12,2025-11-14,2,1446.0,POZ,AYT,KRK,1321.857142857143,1.4214933950203237,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-11,2025-11-14,3,1446.0,POZ,AYT,KRK,1321.857142857143,1.4214933950203237,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-07,2025-11-14,7,1449.0,POZ,AYT,KRK,1321.857142857143,1.4558447889160968,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-14,2025-10-17,3,1450.0,POZ,AYT,WAW,1386.4560669456066,0.8013886318361586,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-16,2025-08-23,7,1450.0,POZ,GLA,KRK,1232.2857142857142,1.0764582085889776,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-22,2025-11-26,4,1451.0,POZ,AYT,WAW,1321.857142857143,1.4787457181799455,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-23,2025-11-26,3,1451.0,POZ,AYT,WAW,1321.857142857143,1.4787457181799455,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-23,2025-11-27,4,1451.0,POZ,AYT,WAW,1321.857142857143,1.4787457181799455,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-22,2025-11-27,5,1451.0,POZ,AYT,WAW,1321.857142857143,1.4787457181799455,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-22,2025-08-29,7,1451.0,POZ,GLA,POZ,1232.2857142857142,1.0814025704394519,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-27,2025-08-30,3,1452.0,POZ,GLA,WAW,1232.2857142857142,1.0863469322899262,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-11,2025-11-18,7,1452.0,POZ,AYT,KRK,1321.857142857143,1.4901961828118697,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-12,2025-11-18,6,1452.0,POZ,AYT,KRK,1321.857142857143,1.4901961828118697,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-07,2025-10-11,4,1452.0,POZ,AYT,WAW,1386.4560669456066,0.8266117678088776,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-07,2025-10-12,5,1452.0,POZ,AYT,WAW,1386.4560669456066,0.8266117678088776,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-26,2025-08-30,4,1452.0,POZ,GLA,WAW,1232.2857142857142,1.0863469322899262,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-26,2025-08-28,2,1452.0,POZ,GLA,WAW,1232.2857142857142,1.0863469322899262,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-30,2025-10-02,2,1453.0,POZ,AYT,WAW,1290.915857605178,1.775012074348532,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-18,2025-10-21,3,1454.0,POZ,AYT,WAW,1386.4560669456066,0.8518349037815967,,0.0
Poznan,Izmir,Turkey,Krakow,2025-08-29,2025-08-31,2,1454.0,POZ,ADB,KRK,1573.525179856115,-0.5057484460220016,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-24,2025-08-26,2,1454.0,POZ,GLA,KRK,1232.2857142857142,1.0962356559908748,,0.0
Poznan,Izmir,Turkey,Krakow,2025-08-27,2025-08-31,4,1454.0,POZ,ADB,KRK,1573.525179856115,-0.5057484460220016,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-18,2025-10-23,5,1454.0,POZ,AYT,KRK,1386.4560669456066,0.8518349037815967,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-14,2025-10-19,5,1454.0,POZ,AYT,WAW,1386.4560669456066,0.8518349037815967,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-09-29,2025-10-04,5,1454.0,POZ,AYT,WAW,1290.915857605178,1.7859632509912462,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-13,2025-11-18,5,1455.0,POZ,AYT,KRK,1321.857142857143,1.5245475767076428,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-26,2025-08-31,5,1457.0,POZ,GLA,POZ,1232.2857142857142,1.1110687415422977,,0.0
Poznan,Glasgow,Scotland,Poznan,2025-08-27,2025-08-31,4,1457.0,POZ,GLA,POZ,1232.2857142857142,1.1110687415422977,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-08,2025-11-14,6,1457.0,POZ,AYT,KRK,1321.857142857143,1.5474485059714915,,0.0
Poznan,Antalya,Turkey,Krakow,2025-11-09,2025-11-14,5,1457.0,POZ,AYT,KRK,1321.857142857143,1.5474485059714915,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-21,2025-08-28,7,1458.0,POZ,GLA,KRK,1232.2857142857142,1.116013103392772,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-08-23,2025-08-28,5,1458.0,POZ,GLA,KRK,1232.2857142857142,1.116013103392772,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-08,2025-10-10,2,1458.0,POZ,AYT,WAW,1386.4560669456066,0.9022811757270346,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-13,2025-10-16,3,1459.0,POZ,AYT,KRK,1386.4560669456066,0.9148927437133941,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-10,2025-11-16,6,1461.0,POZ,AYT,WAW,1321.857142857143,1.593250364499189,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-30,2025-11-01,2,1461.0,POZ,AYT,KRK,1386.4560669456066,0.9401158796861131,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-11,2025-11-16,5,1461.0,POZ,AYT,WAW,1321.857142857143,1.593250364499189,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-11-12,2025-11-16,4,1461.0,POZ,AYT,WAW,1321.857142857143,1.593250364499189,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-29,2025-11-05,7,1461.0,POZ,AYT,WAW,1386.4560669456066,0.9401158796861131,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-29,2025-11-01,3,1461.0,POZ,AYT,KRK,1386.4560669456066,0.9401158796861131,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-30,2025-11-05,6,1461.0,POZ,AYT,WAW,1386.4560669456066,0.9401158796861131,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-30,2025-11-06,7,1461.0,POZ,AYT,WAW,1386.4560669456066,0.9401158796861131,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-08,2025-10-15,7,1463.0,POZ,AYT,WAW,1386.4560669456066,0.9653390156588321,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-01,2025-10-04,3,1463.0,POZ,AYT,WAW,1386.4560669456066,0.9653390156588321,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-09,2025-10-16,7,1463.0,POZ,AYT,WAW,1386.4560669456066,0.9653390156588321,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-09,2025-10-15,6,1463.0,POZ,AYT,WAW,1386.4560669456066,0.9653390156588321,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-28,2025-11-01,4,1464.0,POZ,AYT,KRK,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-31,2025-11-07,7,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-26,2025-11-01,6,1464.0,POZ,AYT,KRK,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Krakow,2025-10-27,2025-11-01,5,1464.0,POZ,AYT,KRK,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-31,2025-11-05,5,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-19,2025-10-25,6,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-20,2025-10-25,5,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-31,2025-11-06,6,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-23,2025-10-25,2,1464.0,POZ,AYT,WAW,1386.4560669456066,0.9779505836451916,,0.0
Poznan,Antalya,Turkey,Warsaw,2025-10-18,2025-10-20,2,1465.0,POZ,AYT,WAW,1386.4560669456066,0.990562151631551,,0.0
Poznan,Glasgow,Scotland,Warsaw,2025-08-22,2025-08-25,3,1466.0,POZ,GLA,WAW,1232.2857142857142,1.1555679981965665,,0.0
