Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Outbound Price,Inbound Price,Total Price,IATA_Departure,IATA_Destination,IATA_Return,Outbound_Link,Inbound_Link,Round_Trip_Link,Route,Month,AvgPrice,StdDev,z_score
Poznan,Heraklion,Greece,Warsaw,2025-11-12,2025-11-16,4,508,441,949,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/251112/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251116/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-11,1163.4903846153845,152.6967929796118,-1.404681659843527
Warsaw,Rhodes,Greece,Warsaw,2025-11-14,2025-11-16,2,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251116/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/251116/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-14,2025-11-18,4,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251118/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/251118/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-16,2025-11-22,6,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251116/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251122/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251116/251122/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-30,2025-12-04,4,367,309,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251204/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/251204/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-14,2025-11-17,3,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251117/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251114/251117/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-23,2025-11-27,4,367,309,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251123/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251127/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251123/251127/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-23,2025-11-25,2,367,309,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251123/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251125/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251123/251125/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-30,2025-12-02,2,367,309,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251202/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/251202/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-30,2025-12-06,6,367,309,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251206/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251130/251206/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Rhodes,Greece,Warsaw,2025-11-16,2025-11-18,2,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251116/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251118/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251116/251118/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-11,889.5066666666667,152.0519933446764,-1.4041688107480632
Warsaw,Heraklion,Greece,Warsaw,2025-08-31,2025-09-03,3,616,437,1053,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250831/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250903/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250831/250903/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-08,1452.89375,285.0857224469197,-1.4027140558554505
Warsaw,Heraklion,Greece,Warsaw,2025-08-27,2025-09-03,7,616,437,1053,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250827/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250903/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250827/250903/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-08,1452.89375,285.0857224469197,-1.4027140558554505
Warsaw,Rhodes,Greece,Warsaw,2025-10-14,2025-10-21,7,303,471,774,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251014/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251021/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251014/251021/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.3997283628013202
Warsaw,Rhodes,Greece,Warsaw,2025-10-16,2025-10-21,5,303,471,774,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251021/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/251021/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.3997283628013202
Warsaw,Rhodes,Greece,Warsaw,2025-10-14,2025-10-20,6,303,471,774,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251014/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251020/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251014/251020/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.3997283628013202
Warsaw,Rhodes,Greece,Warsaw,2025-10-16,2025-10-20,4,303,471,774,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251020/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/251020/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.3997283628013202
Poznan,Rhodes,Greece,Warsaw,2025-08-22,2025-08-28,6,732,677,1409,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250822/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250828/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-08,1736.9137931034484,236.68832347120562,-1.3854244615634401
Poznan,Rhodes,Greece,Warsaw,2025-08-23,2025-08-25,2,732,677,1409,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250823/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250825/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-08,1736.9137931034484,236.68832347120562,-1.3854244615634401
Poznan,Rhodes,Greece,Warsaw,2025-08-23,2025-08-28,5,732,677,1409,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250823/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250828/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-08,1736.9137931034484,236.68832347120562,-1.3854244615634401
Poznan,Rhodes,Greece,Warsaw,2025-08-22,2025-08-25,3,732,677,1409,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250822/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250825/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-08,1736.9137931034484,236.68832347120562,-1.3854244615634401
Poznan,Rhodes,Greece,Warsaw,2025-09-30,2025-10-07,7,928,437,1365,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250930/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251007/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-09,1571.0181818181818,148.92932817063567,-1.383328484381106
Warsaw,Heraklion,Greece,Warsaw,2025-10-25,2025-10-29,4,219,377,596,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251025/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251029/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251025/251029/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3740595433843863
Warsaw,Heraklion,Greece,Warsaw,2025-10-23,2025-10-29,6,219,377,596,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251023/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251029/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251023/251029/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3740595433843863
Warsaw,Heraklion,Greece,Warsaw,2025-10-25,2025-10-30,5,219,377,596,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251025/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251030/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251025/251030/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3740595433843863
Warsaw,Heraklion,Greece,Warsaw,2025-10-23,2025-10-30,7,219,377,596,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251023/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251030/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251023/251030/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3740595433843863
Warsaw,Heraklion,Greece,Warsaw,2025-10-14,2025-10-20,6,219,377,596,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251014/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251020/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251014/251020/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3740595433843863
Poznan,Rhodes,Greece,Poznan,2025-09-14,2025-09-17,3,870,497,1367,POZ,RHO,POZ,https://www.skyscanner.pl/transport/loty/POZ/RHO/250914/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/POZ/250917/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/POZ/RHO/250914/250917/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Poznan-Rhodes,2025-09,1571.0181818181818,148.92932817063567,-1.3698992960233334
Poznan,Heraklion,Greece,Warsaw,2025-09-26,2025-10-03,7,419,539,958,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250926/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251003/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-09,1194.0662983425414,172.75797464178777,-1.3664567371319494
Warsaw,Heraklion,Greece,Warsaw,2025-10-30,2025-11-05,6,367,231,598,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251105/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/251105/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3615278479205584
Warsaw,Heraklion,Greece,Warsaw,2025-10-29,2025-11-04,6,367,231,598,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251029/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251104/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251029/251104/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3615278479205584
Warsaw,Heraklion,Greece,Warsaw,2025-10-30,2025-11-06,7,367,231,598,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251106/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/251106/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3615278479205584
Warsaw,Heraklion,Greece,Warsaw,2025-10-30,2025-11-04,5,367,231,598,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251104/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251030/251104/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3615278479205584
Warsaw,Heraklion,Greece,Warsaw,2025-10-29,2025-11-05,7,367,231,598,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/251029/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251105/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/251029/251105/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-10,815.2934782608696,159.59532417404372,-1.3615278479205584
Warsaw,Rhodes,Greece,Warsaw,2025-12-12,2025-12-18,6,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251212/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251218/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251212/251218/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-12,804.2058823529412,94.24445172687541,-1.360354694666669
Warsaw,Rhodes,Greece,Warsaw,2025-12-14,2025-12-18,4,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251214/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251218/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251214/251218/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-12,804.2058823529412,94.24445172687541,-1.360354694666669
